scientificName,decimalLongitude,decimalLatitude
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,5.7427,63.7145
Desmophyllum pertusum,-28.44000053,38.38000107
Desmophyllum pertusum,22.48999977,70.26000214
Desmophyllum pertusum,-79.75099,28.32219
Desmophyllum pertusum,-12.93000031,57.38000107
Desmophyllum pertusum,14.297992,68.951833
Desmophyllum pertusum,16.04999924,68.27999878
Desmophyllum pertusum,-79.75937,28.32107
Desmophyllum pertusum,14.37367322,68.8951674
Desmophyllum pertusum,-7.079999924,47.56999969
Desmophyllum pertusum,-13.93999958,53.77000046
Desmophyllum pertusum,-84.73276,26.20421
Desmophyllum pertusum,-79.5333,25.65
Desmophyllum pertusum,10.971,58.9948
Desmophyllum pertusum,-6.900000095,35.54999924
Desmophyllum pertusum,5.302425,62.533516
Desmophyllum pertusum,-12.97000027,57.41500092
Desmophyllum pertusum,7.579999924,64.01000214
Desmophyllum pertusum,-12.31999969,-37.02999878
Desmophyllum pertusum,-79.61363,28.03898
Desmophyllum pertusum,-80.90407,24.25763
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,-13,50
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,5.809999943,63.59000015
Desmophyllum pertusum,14.40355461,68.92613094
Desmophyllum pertusum,-77.83999634,31.92499924
Desmophyllum pertusum,-75.78594,34.32555
Desmophyllum pertusum,-84.73239,26.18562
Desmophyllum pertusum,22.46999931,70.26000214
Desmophyllum pertusum,4.0167,62.665
Desmophyllum pertusum,-10.55000019,60.34999847
Desmophyllum pertusum,-14.71000004,57.54999924
Desmophyllum pertusum,8.0373,64.083
Desmophyllum pertusum,7.812978,64.148831
Desmophyllum pertusum,5.119683333,60.14908333
Desmophyllum pertusum,-79.5667,26
Desmophyllum pertusum,14.36209708,68.93348897
Desmophyllum pertusum,7.588718796,65.70549028
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-79.75858,28.31978
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,5.880000114,63.59999847
Desmophyllum pertusum,7.632135121,65.70675606
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,-24.21999931,63.18500137
Desmophyllum pertusum,-84.72643,26.20753
Desmophyllum pertusum,-79.8867,30.18
Desmophyllum pertusum,-79.62329,28.7927
Desmophyllum pertusum,14.3988,68.9237
Desmophyllum pertusum,7.360000134,65.37999725
Desmophyllum pertusum,-25.67000008,37.88000107
Desmophyllum pertusum,13.4778,67.186
Desmophyllum pertusum,17.447624,69.739462
Desmophyllum pertusum,-78.3211,31.8278
Desmophyllum pertusum,5.670000076,63.70000076
Desmophyllum pertusum,11.11999989,66.97000122
Desmophyllum pertusum,-15.13000011,59.36000061
Desmophyllum pertusum,10.82999992,66.90000153
Desmophyllum pertusum,-125.09719,48.10575
Desmophyllum pertusum,20.9768,70.4288
Desmophyllum pertusum,5.179999828,62.61000061
Desmophyllum pertusum,8.319601,66.966223
Desmophyllum pertusum,8.024999619,64.07499695
Desmophyllum pertusum,-9.949999809,60.88000107
Desmophyllum pertusum,27.90999985,71.26000214
Desmophyllum pertusum,-14.15999985,58
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-79.61439,28.04156
Desmophyllum pertusum,-79.2517,31.9867
Desmophyllum pertusum,18.63999939,39.625
Desmophyllum pertusum,-3.130000114,50.58000183
Desmophyllum pertusum,14.29438449,68.95120841
Desmophyllum pertusum,-79.61442,28.04166
Desmophyllum pertusum,-15.64500046,59.29999924
Desmophyllum pertusum,-27.20000076,38.70000076
Desmophyllum pertusum,-79.75919,28.32033
Desmophyllum pertusum,-11.77000046,51.41999817
Desmophyllum pertusum,-79.65000153,29.40999985
Desmophyllum pertusum,-77.5,32.58333
Desmophyllum pertusum,-5.894999981,61.03499985
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,14.34883557,68.93379469
Desmophyllum pertusum,9.4765,67.5205
Desmophyllum pertusum,-30.03,38.75
Desmophyllum pertusum,5.25,63.22999954
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,11.198,66.8777
Desmophyllum pertusum,-17.29999924,56.49000168
Desmophyllum pertusum,-79.45,25.9167
Desmophyllum pertusum,8.0117,64.0817
Desmophyllum pertusum,-79.62393,28.79404
Desmophyllum pertusum,-12.43000031,60.56000137
Desmophyllum pertusum,-10.39000034,59.31000137
Desmophyllum pertusum,-79.73166656,29.35499954
Desmophyllum pertusum,22.79999924,70.59999847
Desmophyllum pertusum,-10.13000011,60.43000031
Desmophyllum pertusum,-79.12000275,31.70000076
Desmophyllum pertusum,5.8117,63.5987
Desmophyllum pertusum,8.119999886,64.11000061
Desmophyllum pertusum,-84.73239,26.19925
Desmophyllum pertusum,11.11999989,66.95999908
Desmophyllum pertusum,14.38157951,68.93698298
Desmophyllum pertusum,-125.09719,48.10575
Desmophyllum pertusum,-79.75155,28.32204
Desmophyllum pertusum,-79.51999664,28.47999954
Desmophyllum pertusum,-65.08999634,18.63999939
Desmophyllum pertusum,-79.43332672,30.73332977
Desmophyllum pertusum,-14.22000027,52.00500107
Desmophyllum pertusum,-78.3203,31.8303
Desmophyllum pertusum,10.8673,59.0242
Desmophyllum pertusum,-15.78999996,55.49000168
Desmophyllum pertusum,3.713258,62.620978
Desmophyllum pertusum,8.020000458,64.08000183
Desmophyllum pertusum,14.36799072,68.93248382
Desmophyllum pertusum,6.00305,65.741301
Desmophyllum pertusum,8.0143,64.07
Desmophyllum pertusum,8,65.16000366
Desmophyllum pertusum,-79.69976,30.96684
Desmophyllum pertusum,-81.69999695,24.21699905
Desmophyllum pertusum,8,64.05999756
Desmophyllum pertusum,-12.80000019,52.15000153
Desmophyllum pertusum,-79.40000153,27
Desmophyllum pertusum,11.19999981,66.97000122
Desmophyllum pertusum,-84.93922424,26.72111511
Desmophyllum pertusum,11.03999996,58.34999847
Desmophyllum pertusum,6.7087,62.9648
Desmophyllum pertusum,-65.08999634,38.63999939
Desmophyllum pertusum,20.61000061,70.37000275
Desmophyllum pertusum,-5.570000172,61.93999863
Desmophyllum pertusum,-12.80000019,60.31000137
Desmophyllum pertusum,8.300000191,64.30999756
Desmophyllum pertusum,-17.28000069,56.45000076
Desmophyllum pertusum,14.40920311,68.91710871
Desmophyllum pertusum,-79.61263,28.03672
Desmophyllum pertusum,8.1878,64.1358
Desmophyllum pertusum,6.022806,64.059003
Desmophyllum pertusum,-79.62254,28.79239
Desmophyllum pertusum,14.42847549,68.9144774
Desmophyllum pertusum,-79.3133316,27.06666946
Desmophyllum pertusum,-11.73999977,51.45000076
Desmophyllum pertusum,14.43221114,68.90853706
Desmophyllum pertusum,14.36690738,68.94029272
Desmophyllum pertusum,-40.57,1.97
Desmophyllum pertusum,6.110000134,65.29000092
Desmophyllum pertusum,-79.61583,28.77549
Desmophyllum pertusum,-84.7277,26.20461
Desmophyllum pertusum,-13.25,57.75999832
Desmophyllum pertusum,-6.849999905,36.02999878
Desmophyllum pertusum,8.010000229,64.06999969
Desmophyllum pertusum,-8.895000458,60.11999893
Desmophyllum pertusum,6.6163,64.622
Desmophyllum pertusum,-8.5,61.65999985
Desmophyllum pertusum,-76.98999786,28.46999931
Desmophyllum pertusum,-79.84999847,30.45999908
Desmophyllum pertusum,-7,47
Desmophyllum pertusum,14.3933714,68.8971845
Desmophyllum pertusum,-10.25,60.86000061
Desmophyllum pertusum,6.610000134,64.62000275
Desmophyllum pertusum,-79.61588,28.77544
Desmophyllum pertusum,-77.55999756,31.72999954
Desmophyllum pertusum,-9,48
Desmophyllum pertusum,-80.80000305,24.29999924
Desmophyllum pertusum,-62.52000046,16.26000023
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-79.86000061,30.51000023
Desmophyllum pertusum,-11.76000023,51.43999863
Desmophyllum pertusum,14.35771175,68.9413922
Desmophyllum pertusum,-79.95,25.8
Desmophyllum pertusum,-25.37999916,62.63999939
Desmophyllum pertusum,-127.7900009,32.91305923
Desmophyllum pertusum,-118.3000031,28.90416908
Desmophyllum pertusum,-9.239999771,60.56000137
Desmophyllum pertusum,-79.02999878,31.72999954
Desmophyllum pertusum,-93.58351,27.42801
Desmophyllum pertusum,-79.6155,28.32244
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,-13.05000019,57.40999985
Desmophyllum pertusum,-14.19999981,56.59999847
Desmophyllum pertusum,-11.76000023,51.43999863
Desmophyllum pertusum,-5.704999924,60.95999908
Desmophyllum pertusum,-13.93999958,53.77000046
Desmophyllum pertusum,8.449999809,67.16000366
Desmophyllum pertusum,-79.62395,28.79405
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum pertusum,-79.62329,28.79362
Desmophyllum pertusum,14.383968,68.933708
Desmophyllum pertusum,5.46975,59.9422
Desmophyllum pertusum,7.869999886,64.16999817
Desmophyllum pertusum,-79.61361,28.03931
Desmophyllum pertusum,9.600000381,65.69999695
Desmophyllum pertusum,-119.45823,33.9107
Desmophyllum pertusum,7.978,63.8135
Desmophyllum pertusum,-9.069999695,62.00999832
Desmophyllum pertusum,-79.7383,29.1633
Desmophyllum pertusum,14.38062971,68.93191195
Desmophyllum pertusum,10.9667,58.9963
Desmophyllum pertusum,-14.72000027,63.61000061
Desmophyllum pertusum,-9.75,62
Desmophyllum pertusum,7.929999828,64.23999786
Desmophyllum pertusum,3.373718,62.619921
Desmophyllum pertusum,-79.61387,28.03893
Desmophyllum pertusum,8.050000191,64.08000183
Desmophyllum pertusum,-21.40999985,63.16500092
Desmophyllum pertusum,-79.13999939,31.70000076
Desmophyllum pertusum,-121.96595,36.8322
Desmophyllum pertusum,22.45499992,70.25499725
Desmophyllum pertusum,-6.170000076,35.29000092
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,12.25,65.6333
Desmophyllum pertusum,9.760000229,64.01000214
Desmophyllum pertusum,-7,47
Desmophyllum pertusum,14.4205791,68.90947638
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,-79.65000153,30.86700058
Desmophyllum pertusum,9.421899,67.426559
Desmophyllum pertusum,7.940000057,64.05000305
Desmophyllum pertusum,8.029999733,64.06999969
Desmophyllum pertusum,10.875,63.885
Desmophyllum pertusum,-75.89125,34.18053
Desmophyllum pertusum,-77.52999878,31.86000061
Desmophyllum pertusum,22.45499992,70.26000214
Desmophyllum pertusum,-12.63333321,60.73333359
Desmophyllum pertusum,3.157181,62.483906
Desmophyllum pertusum,22.4333,70.2617
Desmophyllum pertusum,-14.75,57.27999878
Desmophyllum pertusum,7.929999828,64.04000092
Desmophyllum pertusum,-44.9,-25.4
Desmophyllum pertusum,-79.59999847,26.39999962
Desmophyllum pertusum,8.850000381,64.34999847
Desmophyllum pertusum,14.39457197,68.92002439
Desmophyllum pertusum,-79.95,25.8
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,-84.72977,26.20477
Desmophyllum pertusum,-77.61312,31.84669
Desmophyllum pertusum,8.0667,64.055
Desmophyllum pertusum,-79.72328,28.45873
Desmophyllum pertusum,22.30999947,70.26999664
Desmophyllum pertusum,-79.61563,28.32383
Desmophyllum pertusum,-30.07,38.32
Desmophyllum pertusum,3.329999924,62.40999985
Desmophyllum pertusum,-127.7900009,32.43000031
Desmophyllum pertusum,-15.64999962,55.52999878
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,-15.35000038,56.59999847
Desmophyllum pertusum,7.103085,63.39132
Desmophyllum pertusum,8.090000153,64.08999634
Desmophyllum pertusum,3.559999943,62.56999969
Desmophyllum pertusum,11,68
Desmophyllum pertusum,-119.30226,34.03779
Desmophyllum pertusum,5.5,63.34000015
Desmophyllum pertusum,-62.70000076,11.60000038
Desmophyllum pertusum,-28.10000038,38.86999893
Desmophyllum pertusum,7.9415,64.0555
Desmophyllum pertusum,-88.37999725,29.11000061
Desmophyllum pertusum,-14.95499992,55.95999908
Desmophyllum pertusum,-25.59499931,63.29000092
Desmophyllum pertusum,14.37788419,68.89527774
Desmophyllum pertusum,7.8782,63.9363
Desmophyllum pertusum,-9.899999619,40.08000183
Desmophyllum pertusum,-9.899999619,40.08000183
Desmophyllum pertusum,-84.72976,26.20471
Desmophyllum pertusum,-84.72985,26.2048
Desmophyllum pertusum,-79.56667328,26
Desmophyllum pertusum,-84.57225,25.63433
Desmophyllum pertusum,-80.91663,24.23901
Desmophyllum pertusum,18.07383,70.127098
Desmophyllum pertusum,14.373705,68.930786
Desmophyllum pertusum,6.5569,64.9957
Desmophyllum pertusum,-13.06000042,60.36000061
Desmophyllum pertusum,5.886538,62.448441
Desmophyllum pertusum,10.7643,59.1398
Desmophyllum pertusum,-50.5,-33.2833
Desmophyllum pertusum,-88.3817,29.08358
Desmophyllum pertusum,6.5,64.5
Desmophyllum pertusum,14.37646919,68.92991764
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum pertusum,-26.98999977,63.97000122
Desmophyllum pertusum,5.610000134,63.70999908
Desmophyllum pertusum,-10.36499977,60.90000153
Desmophyllum pertusum,2.6833,62.45
Desmophyllum pertusum,14.3663352,68.93158817
Desmophyllum pertusum,22.491,70.2688
Desmophyllum pertusum,-11.94999981,34.95000076
Desmophyllum pertusum,-30.78000069,38.38000107
Desmophyllum pertusum,-14.72999954,57.44499969
Desmophyllum pertusum,-5.559999943,62.93000031
Desmophyllum pertusum,-79.76586,28.38906
Desmophyllum pertusum,7.600372571,65.70470926
Desmophyllum pertusum,9.2867,63.7933
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-11.75,51.45000076
Desmophyllum pertusum,5.931551,64.016041
Desmophyllum pertusum,-79.61334,28.1616
Desmophyllum pertusum,7.800000191,64.05000305
Desmophyllum pertusum,-88.62598,28.97303
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-7.400000095,36.60832977
Desmophyllum pertusum,-89.3182,28.44106
Desmophyllum pertusum,-79.05000305,27.88332939
Desmophyllum pertusum,-88.05,29.2
Desmophyllum pertusum,-79.61341,28.04021
Desmophyllum pertusum,7.597381607,65.70563297
Desmophyllum pertusum,-25.35000038,38.00999832
Desmophyllum pertusum,14.316585,68.954807
Desmophyllum pertusum,-79.61621,28.27166
Desmophyllum pertusum,-119.13246,33.7067
Desmophyllum pertusum,-17.87000084,63.18999863
Desmophyllum pertusum,-125.09719,48.10575
Desmophyllum pertusum,-13.41499996,53.45000076
Desmophyllum pertusum,-79.76609,28.38838
Desmophyllum pertusum,-79.51332855,28.98666954
Desmophyllum pertusum,-79.33000183,27.05999947
Desmophyllum pertusum,-80.80000305,24.29999924
Desmophyllum pertusum,-79.73332977,30.43333054
Desmophyllum pertusum,8.020000458,64.06999969
Desmophyllum pertusum,-86.85435,29.47645
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-91.44999695,-1
Desmophyllum pertusum,14.37826572,68.92455008
Desmophyllum pertusum,-81.65000153,24.19199944
Desmophyllum pertusum,-62.86999893,44
Desmophyllum pertusum,7.869999886,63.91999817
Desmophyllum pertusum,-77.5,32.58000183
Desmophyllum pertusum,-88.3769,29.06894
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,22.215358,70.35166
Desmophyllum pertusum,-79.61688,28.77406
Desmophyllum pertusum,7.8,63.9667
Desmophyllum pertusum,8.050000191,64.08000183
Desmophyllum pertusum,-75.69999695,34.43000031
Desmophyllum pertusum,15.85999966,69.75
Desmophyllum pertusum,11.10999966,66.97000122
Desmophyllum pertusum,-5.804999828,61.61500168
Desmophyllum pertusum,4.949999809,62.75
Desmophyllum pertusum,14.37093698,68.92325091
Desmophyllum pertusum,-16.06999969,55.43999863
Desmophyllum pertusum,-79.61651,28.77505
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,5.300000191,62.72999954
Desmophyllum pertusum,-86.85463,29.47565
Desmophyllum pertusum,5.71999979,63.50999832
Desmophyllum pertusum,-78.62000275,32.11000061
Desmophyllum pertusum,9.30294,67.451609
Desmophyllum pertusum,14.4204527,68.92235891
Desmophyllum pertusum,-86.85442,29.47606
Desmophyllum pertusum,10.7433,59.0603
Desmophyllum pertusum,8.0283,64.0783
Desmophyllum pertusum,11.1091,66.9741
Desmophyllum pertusum,-9.899999619,40.08000183
Desmophyllum pertusum,-60.55833054,35.21389008
Desmophyllum pertusum,10.89000034,66.91999817
Desmophyllum pertusum,5.75,63.70000076
Desmophyllum pertusum,10.7298,59.0761
Desmophyllum pertusum,9.899999619,63.97000122
Desmophyllum pertusum,-91.5,27.78000069
Desmophyllum pertusum,5.072082,63.008362
Desmophyllum pertusum,-16.06999969,55.43999863
Desmophyllum pertusum,-8.970000267,43.79999924
Desmophyllum pertusum,22.4807,70.2638
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-5.829999924,61.02000046
Desmophyllum pertusum,14.39655681,68.8914532
Desmophyllum pertusum,-79.75897,28.32043
Desmophyllum pertusum,9.556509,67.558643
Desmophyllum pertusum,14.3587646,68.93347341
Desmophyllum pertusum,5.639999866,63.70999908
Desmophyllum pertusum,20.94000053,70.41999817
Desmophyllum pertusum,4.510000229,60.77000046
Desmophyllum pertusum,18.48806326,70.6995322
Desmophyllum pertusum,-79.62086,28.79288
Desmophyllum pertusum,6.480000019,65.98000336
Desmophyllum pertusum,-15.81999969,55.47000122
Desmophyllum pertusum,14.02999973,67.18000031
Desmophyllum pertusum,-75.87303,34.23312
Desmophyllum pertusum,-11.30000019,50.70000076
Desmophyllum pertusum,-84.73204,26.19886
Desmophyllum pertusum,14.38348182,68.90706808
Desmophyllum pertusum,-79.76532,28.38971
Desmophyllum pertusum,-84.7051,26.17965
Desmophyllum pertusum,-119.13909,33.70936
Desmophyllum pertusum,-5.25,61.25
Desmophyllum pertusum,5.6242,63.7295
Desmophyllum pertusum,-88.05000305,29.20000076
Desmophyllum pertusum,14.37130147,68.93672536
Desmophyllum pertusum,16,69.73999786
Desmophyllum pertusum,6.2,60.275
Desmophyllum pertusum,-12.64999962,60.43000031
Desmophyllum pertusum,-10.14999962,59.25
Desmophyllum pertusum,7.920000076,65.75
Desmophyllum pertusum,-79.75899,28.32033
Desmophyllum pertusum,-89.31837,28.4413
Desmophyllum pertusum,-10.01000023,60.66999817
Desmophyllum pertusum,14.40720148,68.9201074
Desmophyllum pertusum,7.835000038,64.04499817
Desmophyllum pertusum,-79.61555,28.32164
Desmophyllum pertusum,-79.61399,28.03789
Desmophyllum pertusum,-17.5,56.70000076
Desmophyllum pertusum,-79.75932,28.3212
Desmophyllum pertusum,-5.664999962,61.70000076
Desmophyllum pertusum,9.130000114,64.94999695
Desmophyllum pertusum,-79.66000366,27.07999992
Desmophyllum pertusum,-15.61999989,55.58000183
Desmophyllum pertusum,-88.37752,29.06926
Desmophyllum pertusum,-79.33000183,27.97999954
Desmophyllum pertusum,9.159999847,64.52999878
Desmophyllum pertusum,-7.139999866,35.50999832
Desmophyllum pertusum,8.06000042,64.05000305
Desmophyllum pertusum,-79.33332825,26.58333015
Desmophyllum pertusum,6.7096,62.9659
Desmophyllum pertusum,14.2812,68.9188
Desmophyllum pertusum,-88.0117,29.16488
Desmophyllum pertusum,-16.03000069,59.31000137
Desmophyllum pertusum,-84.5722,25.63427
Desmophyllum pertusum,4.909999847,62.54999924
Desmophyllum pertusum,-79.6138,28.04019
Desmophyllum pertusum,-84.73108,26.18669
Desmophyllum pertusum,22.43000031,70.26000214
Desmophyllum pertusum,6.579999924,62.65999985
Desmophyllum pertusum,-11.72999954,51.43000031
Desmophyllum pertusum,-79.72339,28.45873
Desmophyllum pertusum,5.829999924,63.63000107
Desmophyllum pertusum,11.13000011,66.94999695
Desmophyllum pertusum,-78.87999725,31.70000076
Desmophyllum pertusum,-29.97999954,34.38000107
Desmophyllum pertusum,7.929,64.0675
Desmophyllum pertusum,-79.53333282,25.64999962
Desmophyllum pertusum,10.72999954,59.06999969
Desmophyllum pertusum,-79.69999695,30.96699905
Desmophyllum pertusum,-11.76000023,51.43000031
Desmophyllum pertusum,-79.5583,31.15
Desmophyllum pertusum,-79.61336,28.16148
Desmophyllum pertusum,5.799759,63.732172
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum pertusum,22.29999924,70.15000153
Desmophyllum pertusum,-29.42000008,37.88000107
Desmophyllum pertusum,-76.46386,33.56957
Desmophyllum pertusum,-28.10000038,38.86999893
Desmophyllum pertusum,6.8496,62.9009
Desmophyllum pertusum,5.710000038,63.52000046
Desmophyllum pertusum,-79.6217,28.79204
Desmophyllum pertusum,-91.26670074,27.39170074
Desmophyllum pertusum,-79.61377,28.03856
Desmophyllum pertusum,162.0099945,-51
Desmophyllum pertusum,-84.72572,26.20765
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,9.078753,67.370669
Desmophyllum pertusum,14.39790438,68.92759414
Desmophyllum pertusum,5.3233,63.2083
Desmophyllum pertusum,5.940182,64.618588
Desmophyllum pertusum,7.96999979,64.06999969
Desmophyllum pertusum,9.8,63.6
Desmophyllum pertusum,-12.43000031,60.56999969
Desmophyllum pertusum,-15.80000019,55.49000168
Desmophyllum pertusum,-88.0167,29.1667
Desmophyllum pertusum,-118.3000031,28.89999962
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum pertusum,14.38322736,68.91924249
Desmophyllum pertusum,-79.55000305,28.12999916
Desmophyllum pertusum,9.109999657,64.94000244
Desmophyllum pertusum,-84.57683,25.63343
Desmophyllum pertusum,14.3774128,68.9315222
Desmophyllum pertusum,-11.68999958,51.38999939
Desmophyllum pertusum,-11.69999981,51.45000076
Desmophyllum pertusum,-119.13878,33.70935
Desmophyllum pertusum,-78.4233,31.59
Desmophyllum pertusum,9.369915,65.049771
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-125.01126,48.24295
Desmophyllum pertusum,6.8546,62.9006
Desmophyllum pertusum,-4.789999962,46.65999985
Desmophyllum pertusum,-27.20000076,38.11999893
Desmophyllum pertusum,20.82999992,70.41000366
Desmophyllum pertusum,7.929999828,64.05000305
Desmophyllum pertusum,-5.565000057,61.93999863
Desmophyllum pertusum,3.720000029,62.59999847
Desmophyllum pertusum,-79.61417,28.04004
Desmophyllum pertusum,-11.75,42.74000168
Desmophyllum pertusum,-9,60.83000183
Desmophyllum pertusum,-79.86644,30.51686
Desmophyllum pertusum,10,63.45000076
Desmophyllum pertusum,-59.0333,43.7
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,22.484111,70.271889
Desmophyllum pertusum,-10.41499996,60.79499817
Desmophyllum pertusum,8.029999733,64.08000183
Desmophyllum pertusum,-28.12999916,38.75999832
Desmophyllum pertusum,21.67000008,70.55000305
Desmophyllum pertusum,20.49420402,69.91523393
Desmophyllum pertusum,14.45809518,68.89479235
Desmophyllum pertusum,-79.6273,28.46351
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum pertusum,-10.15999985,59.20000076
Desmophyllum pertusum,-79.75164,28.32164
Desmophyllum pertusum,-79.6233,28.7892
Desmophyllum pertusum,16.4,69.7167
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,7.820000172,64.12999725
Desmophyllum pertusum,6.019202,64.058711
Desmophyllum pertusum,14.37233202,68.90066779
Desmophyllum pertusum,7.9433,64.2427
Desmophyllum pertusum,10.97000027,64.62000275
Desmophyllum pertusum,10.88000011,66.91999817
Desmophyllum pertusum,5.809999943,63.59000015
Desmophyllum pertusum,-79.76654,28.38897
Desmophyllum pertusum,-79.62145,28.79171
Desmophyllum pertusum,9.267098,67.468793
Desmophyllum pertusum,-79.62392,28.79422
Desmophyllum pertusum,-6.579999924,35.77999878
Desmophyllum pertusum,10.78999996,59.09000015
Desmophyllum pertusum,-88.37999725,29.10000038
Desmophyllum pertusum,8.010000229,64.06999969
Desmophyllum pertusum,6.539999962,65.12999725
Desmophyllum pertusum,9.569913,67.557267
Desmophyllum pertusum,-84.72837,26.20743
Desmophyllum pertusum,-77.69999695,32.00999832
Desmophyllum pertusum,4.429999828,60.77000046
Desmophyllum pertusum,9.800632,63.637487
Desmophyllum pertusum,7.880000114,63.95999908
Desmophyllum pertusum,-119.30226,34.03778
Desmophyllum pertusum,8.010000229,64.06999969
Desmophyllum pertusum,19.343562,70.57056379
Desmophyllum pertusum,-79.76663,28.3891
Desmophyllum pertusum,-119.4734,33.92015
Desmophyllum pertusum,10.7307,59.1087
Desmophyllum pertusum,-79.72172,28.45658
Desmophyllum pertusum,-79.61275,28.03763
Desmophyllum pertusum,-87,29.22999954
Desmophyllum pertusum,-15.85999966,59.25
Desmophyllum pertusum,-11.82999992,60.20000076
Desmophyllum pertusum,7.8787,63.923
Desmophyllum pertusum,-79.62223,28.79293
Desmophyllum pertusum,-79.48000336,27.38999939
Desmophyllum pertusum,-10.41499996,60.78499985
Desmophyllum pertusum,5.71999979,63.50999832
Desmophyllum pertusum,-84.73199,26.19896
Desmophyllum pertusum,9.289999962,67.45999908
Desmophyllum pertusum,6.050000191,63.65000153
Desmophyllum pertusum,5.800000191,63.59000015
Desmophyllum pertusum,-14.75,57.27999878
Desmophyllum pertusum,-79.80000305,30.84199905
Desmophyllum pertusum,20.59,70.33
Desmophyllum pertusum,5.7253,63.5125
Desmophyllum pertusum,-11.82999992,60.20000076
Desmophyllum pertusum,5.1203,60.148958
Desmophyllum pertusum,-16,59.25
Desmophyllum pertusum,-77.86000061,31.80999947
Desmophyllum pertusum,-84.73235,26.19893
Desmophyllum pertusum,-79.76602,28.38907
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-79.61681,28.77417
Desmophyllum pertusum,-88.33000183,29.17000008
Desmophyllum pertusum,-84.72976,26.18838
Desmophyllum pertusum,-79.61641,28.77304
Desmophyllum pertusum,-13.11499977,53.56999969
Desmophyllum pertusum,7.909999847,64.40000153
Desmophyllum pertusum,6.220949,64.618143
Desmophyllum pertusum,7.596920553,65.70529672
Desmophyllum pertusum,-12.56000042,52.22000122
Desmophyllum pertusum,11.07999992,63.84000015
Desmophyllum pertusum,7.889999866,63.95000076
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,-15.64000034,55.56999969
Desmophyllum pertusum,20.62000084,70.31999969
Desmophyllum pertusum,10.7944,59.0982
Desmophyllum pertusum,0.589999974,62.00999832
Desmophyllum pertusum,22.4901145,70.27327796
Desmophyllum pertusum,14.39117691,68.90035647
Desmophyllum pertusum,-7.380000114,56.81000137
Desmophyllum pertusum,19.164564,70.610262
Desmophyllum pertusum,9.296396,67.451618
Desmophyllum pertusum,14.43997227,68.91413695
Desmophyllum pertusum,-84.73219,26.18565
Desmophyllum pertusum,14.36315065,68.89930486
Desmophyllum pertusum,-79.76641,28.38904
Desmophyllum pertusum,-88.37999725,29.10000038
Desmophyllum pertusum,5.338239,63.221621
Desmophyllum pertusum,-78.94389343,31.39361
Desmophyllum pertusum,18.06999969,70.12000275
Desmophyllum pertusum,5.3033,59.8167
Desmophyllum pertusum,-11.75,51.45000076
Desmophyllum pertusum,-79.75275,28.31958
Desmophyllum pertusum,-10.13000011,60.43000031
Desmophyllum pertusum,7.894,63.9707
Desmophyllum pertusum,-79.7665,28.38924
Desmophyllum pertusum,14.37094701,68.92929102
Desmophyllum pertusum,5.340000153,63.11000061
Desmophyllum pertusum,7.661554812,65.74492841
Desmophyllum pertusum,-79.83934,26.09495
Desmophyllum pertusum,-76.46386,33.56957
Desmophyllum pertusum,14.43863992,68.91370468
Desmophyllum pertusum,5.994682,65.738012
Desmophyllum pertusum,5.935,59.7761
Desmophyllum pertusum,-79.72303,28.45771
Desmophyllum pertusum,-14.47999954,57.61000061
Desmophyllum pertusum,5.610000134,63.72000122
Desmophyllum pertusum,-79.62296,28.79288
Desmophyllum pertusum,8.56000042,65.61000061
Desmophyllum pertusum,7.596980529,65.70539598
Desmophyllum pertusum,9.600000381,43.22000122
Desmophyllum pertusum,-16.06999969,55.43999863
Desmophyllum pertusum,5.6182,63.7185
