scientificName,decimalLongitude,decimalLatitude
Desmophyllum dianthus,-174.555,-44.15816667
Desmophyllum dianthus,178.5105,-35.3595
Desmophyllum dianthus,-9.729999542,48.43000031
Desmophyllum dianthus,166.552667,-48.863167
Desmophyllum dianthus,177.543167,-43.629833
Desmophyllum dianthus,-174.554167,-44.157333
Desmophyllum dianthus,166.8500061,-49.18000031
Desmophyllum dianthus,-81.1667,23.9833
Desmophyllum dianthus,-119.47191,33.91871
Desmophyllum dianthus,147.2558,-44.38825
Desmophyllum dianthus,166.602667,-49.42
Desmophyllum dianthus,166.636667,-48.978333
Desmophyllum dianthus,172.75,-53
Desmophyllum dianthus,-178,-44.4
Desmophyllum dianthus,-179.9245,-42.74566667
Desmophyllum dianthus,160.6566667,-52.3975
Desmophyllum dianthus,170.133499,-24.737333
Desmophyllum dianthus,179.707336,-43.344334
Desmophyllum dianthus,172.4299927,-31.86000061
Desmophyllum dianthus,166.8800049,-45.63999939
Desmophyllum dianthus,-129.8000031,-54.81000137
Desmophyllum dianthus,-119.48845,33.92191
Desmophyllum dianthus,-119.47875,33.92029
Desmophyllum dianthus,179.822,-43.886667
Desmophyllum dianthus,-129.8099976,-54.81000137
Desmophyllum dianthus,-178.425003,-30.6817
Desmophyllum dianthus,-87.40000153,-5.400000095
Desmophyllum dianthus,-179.9235,-42.74566667
Desmophyllum dianthus,-119.47356,33.91857
Desmophyllum dianthus,-118.3000031,28.89999962
Desmophyllum dianthus,-72.66999817,-41.63000107
Desmophyllum dianthus,176,-43.4
Desmophyllum dianthus,-79.51000214,25.68000031
Desmophyllum dianthus,-179.8993301,-42.73516655
Desmophyllum dianthus,150.116,-37.066
Desmophyllum dianthus,167.0800018,-45.49000168
Desmophyllum dianthus,161.978,-51.061
Desmophyllum dianthus,-72.62000275,-42.04999924
Desmophyllum dianthus,167.8200073,-44.59999847
Desmophyllum dianthus,-179.4600067,-43.65000153
Desmophyllum dianthus,167.2799988,-15.13000011
Desmophyllum dianthus,147.38695,-44.2929
Desmophyllum dianthus,-178,-44.4
Desmophyllum dianthus,-90.88999939,-0.180000007
Desmophyllum dianthus,-63.9139,38.86
Desmophyllum dianthus,170.1100006,-33.54999924
Desmophyllum dianthus,179.981833,-42.798167
Desmophyllum dianthus,-174.7211667,-44.136
Desmophyllum dianthus,9.767000198,43.31700134
Desmophyllum dianthus,-174.621667,-44.283333
Desmophyllum dianthus,-68.13667297,40.20333099
Desmophyllum dianthus,148.6467,-41.9767
Desmophyllum dianthus,-178.4199982,-30.68000031
Desmophyllum dianthus,15.36999989,37.13000107
Desmophyllum dianthus,-119.47212,33.91866
Desmophyllum dianthus,167.113327,-20.636667
Desmophyllum dianthus,-119.22707,32.46799
Desmophyllum dianthus,170.1000061,-33.54999924
Desmophyllum dianthus,-72.92050171,-43.77470016
Desmophyllum dianthus,-10.89999962,48.65999985
Desmophyllum dianthus,-176.8099976,-44.38000107
Desmophyllum dianthus,-70.30000305,-53.78300095
Desmophyllum dianthus,175.9767,-43.556702
Desmophyllum dianthus,-118.40411,32.71327
Desmophyllum dianthus,-83.91000366,-46.06000137
Desmophyllum dianthus,-119.50843,33.96303
Desmophyllum dianthus,-119.47365,33.9186
Desmophyllum dianthus,-69.3833,39.725
Desmophyllum dianthus,164.5,-49.02000046
Desmophyllum dianthus,178.8626667,-35.28383333
Desmophyllum dianthus,-119.48347,33.91892
Desmophyllum dianthus,-119.47511,33.95765
Desmophyllum dianthus,-69.37999725,39.72000122
Desmophyllum dianthus,-176.8200073,-44.38000107
Desmophyllum dianthus,-17.06999969,32.63000107
Desmophyllum dianthus,-179.005798,-43.748699
Desmophyllum dianthus,167.8200073,-51.09999847
Desmophyllum dianthus,-119.46465,33.95405
Desmophyllum dianthus,146.16283,-44.246775
Desmophyllum dianthus,-168.1100006,-38.45000076
Desmophyllum dianthus,-119.47463,33.91849
Desmophyllum dianthus,155.5299988,-28.35000038
Desmophyllum dianthus,-17.03000069,32.54000092
Desmophyllum dianthus,166.6333333,-16.03333333
Desmophyllum dianthus,151.4333,-34.3
Desmophyllum dianthus,-179.762667,-43.4035
Desmophyllum dianthus,-14.90999985,53.09000015
Desmophyllum dianthus,-117.41904,32.65364
Desmophyllum dianthus,-175.3332977,-43.86669922
Desmophyllum dianthus,-179.1995,-43.643333
Desmophyllum dianthus,-9.899999619,40.08000183
Desmophyllum dianthus,175.4799957,-41.70000076
Desmophyllum dianthus,161.978,-51.061
Desmophyllum dianthus,146.9799957,-44.20000076
Desmophyllum dianthus,158.9100037,-53.90999985
Desmophyllum dianthus,166.96666,-20.618334
Desmophyllum dianthus,-140.3200073,-53.93000031
Desmophyllum dianthus,-119.48962,33.92186
Desmophyllum dianthus,-119.48829,33.92192
Desmophyllum dianthus,-32.40999985,57.88000107
Desmophyllum dianthus,-119.47722,33.91877
Desmophyllum dianthus,167.6900024,-50.68000031
Desmophyllum dianthus,172.8500061,-31.51000023
Desmophyllum dianthus,10.56999969,41.84000015
Desmophyllum dianthus,-11.76666641,36.56666565
Desmophyllum dianthus,167.2799988,-15.14000034
Desmophyllum dianthus,-17.37000084,25.52000046
Desmophyllum dianthus,-119.3700027,34
Desmophyllum dianthus,147.4465,-44.31365
Desmophyllum dianthus,-119.47951,33.92054
Desmophyllum dianthus,-177.8399963,-29.19000053
Desmophyllum dianthus,-24.79000092,37.27000046
Desmophyllum dianthus,174.8000031,-51.95999908
Desmophyllum dianthus,-119.35756,32.89882
Desmophyllum dianthus,-80,-33
Desmophyllum dianthus,-117,32
Desmophyllum dianthus,-176.25,-44.77000046
Desmophyllum dianthus,178.4199982,-39.59000015
Desmophyllum dianthus,-175.333298,-43.866699
Desmophyllum dianthus,-74.68000031,-50.13999939
Desmophyllum dianthus,167,-47.34999847
Desmophyllum dianthus,-117.41154,32.64675
Desmophyllum dianthus,179.5299988,-43.47999954
Desmophyllum dianthus,-31.18000031,58.75999832
Desmophyllum dianthus,-121.61816,36.05595
Desmophyllum dianthus,-117.41556,32.65035
Desmophyllum dianthus,177.2156677,-37.47633362
Desmophyllum dianthus,179.7673,-43.519
Desmophyllum dianthus,173.6499939,-43.22999954
Desmophyllum dianthus,-72.66999817,-41.63999939
Desmophyllum dianthus,-119.47285,33.92358
Desmophyllum dianthus,-119.47161,33.91862
Desmophyllum dianthus,-176.8099976,-44.38000107
Desmophyllum dianthus,-119.48315,33.91889
Desmophyllum dianthus,-129.8000031,-54.81000137
Desmophyllum dianthus,-11.63000011,51.38000107
Desmophyllum dianthus,-127.7900009,32.91305923
Desmophyllum dianthus,-129.4799957,-54.49000168
Desmophyllum dianthus,-74.5,-48.45000076
Desmophyllum dianthus,167.6300049,-50.63000107
Desmophyllum dianthus,13.125,36.85499954
Desmophyllum dianthus,-83.02999878,24.03000069
Desmophyllum dianthus,-16.17000008,32.97000122
Desmophyllum dianthus,-122.70451,35.76029
Desmophyllum dianthus,167.8099976,-51.09999847
Desmophyllum dianthus,-82.91999817,23.22999954
Desmophyllum dianthus,-73.68332672,-51.8666687
Desmophyllum dianthus,167.6300049,-50.63000107
Desmophyllum dianthus,150.666,-37.55
Desmophyllum dianthus,-119.49281,32.55737
Desmophyllum dianthus,173.5632935,-42.55329895
Desmophyllum dianthus,-179.4351667,-43.7325
Desmophyllum dianthus,-177.236667,-42.766667
Desmophyllum dianthus,-117.44506,32.63197
Desmophyllum dianthus,173.2700043,-30.71999931
Desmophyllum dianthus,-11.30000019,61.06999969
Desmophyllum dianthus,117.6100006,21.70000076
Desmophyllum dianthus,-117.44726,32.6291
Desmophyllum dianthus,-70.23999786,39.77000046
Desmophyllum dianthus,-83.02999878,24.03000069
Desmophyllum dianthus,147.138335,-44.326665
Desmophyllum dianthus,175.7100067,-35.43000031
Desmophyllum dianthus,-119.47925,33.92047
Desmophyllum dianthus,-120.69363,34.5023
Desmophyllum dianthus,-75.30000305,-52.86700058
Desmophyllum dianthus,147.25582,-44.38867
Desmophyllum dianthus,175.8,-49.8
Desmophyllum dianthus,178.5158,-35.357
Desmophyllum dianthus,-12.80000019,52.15000153
Desmophyllum dianthus,167.2799988,-15.14000034
Desmophyllum dianthus,-76.99,29.4783
Desmophyllum dianthus,173.2599945,-30.70999908
Desmophyllum dianthus,166.175827,-22.314501
Desmophyllum dianthus,-179.3300018,-48.15999985
Desmophyllum dianthus,-40.1167,-22.5
Desmophyllum dianthus,-118.00538,33.39068
Desmophyllum dianthus,-28.5,30
Desmophyllum dianthus,-119.48878,33.92187
Desmophyllum dianthus,-179.3300018,-48.15999985
Desmophyllum dianthus,179.6699982,-43.56000137
Desmophyllum dianthus,176.06,-49.99667
Desmophyllum dianthus,178.4199982,-39.59000015
Desmophyllum dianthus,-72.61672211,-42.54627609
Desmophyllum dianthus,-119.64032,33.07309
Desmophyllum dianthus,167.6300049,-50.63000107
Desmophyllum dianthus,176.285,-44.228
Desmophyllum dianthus,173.7,-44.7
Desmophyllum dianthus,-79.59999847,26.39999962
Desmophyllum dianthus,-24.79000092,37.27000046
Desmophyllum dianthus,147.17956,-44.3258
Desmophyllum dianthus,-119.48178,33.91782
Desmophyllum dianthus,-140.3099976,-53.93000031
Desmophyllum dianthus,77.52999878,-37.84999847
Desmophyllum dianthus,-8.039999962,36.13000107
Desmophyllum dianthus,-179.898,-42.727
Desmophyllum dianthus,-119.47321,33.9213
Desmophyllum dianthus,-178.941,-43.554
Desmophyllum dianthus,166.0599976,-48.93000031
Desmophyllum dianthus,-179.8983,-42.727
Desmophyllum dianthus,147.1799927,-44.40000153
Desmophyllum dianthus,178.54,-35.3548
Desmophyllum dianthus,-117.95205,32.64788
Desmophyllum dianthus,-117.97779,32.64787
Desmophyllum dianthus,-72.06999969,39.36999893
Desmophyllum dianthus,-119.49009,33.92188
Desmophyllum dianthus,-5.010000229,44.08300018
Desmophyllum dianthus,-119.4851,33.92033
Desmophyllum dianthus,-119.4831,33.9189
Desmophyllum dianthus,-178.4199982,-30.68000031
Desmophyllum dianthus,-119.47334,33.92136
Desmophyllum dianthus,-178.6499939,-30.51000023
Desmophyllum dianthus,-167.15517,24.52448
Desmophyllum dianthus,-87.06999969,-5.570000172
Desmophyllum dianthus,-17.51000023,56.68999863
Desmophyllum dianthus,167.2799988,-15.13000011
Desmophyllum dianthus,167.6799927,-32.34999847
Desmophyllum dianthus,-117.41904,32.65364
Desmophyllum dianthus,173.964005,-34.164165
Desmophyllum dianthus,178.4387,-35.8698
Desmophyllum dianthus,-80,-33
Desmophyllum dianthus,-73.76999664,-52.75999832
Desmophyllum dianthus,158.4830017,-56.31700134
Desmophyllum dianthus,-119.47932,33.92047
Desmophyllum dianthus,-74.52500153,-42.10832977
Desmophyllum dianthus,-179.9035,-42.778667
Desmophyllum dianthus,-78.02999878,27.51000023
Desmophyllum dianthus,176.2333069,-44.32329941
Desmophyllum dianthus,169.9799957,-33.25
Desmophyllum dianthus,-8,47.95999908
Desmophyllum dianthus,-117.41154,32.64676
Desmophyllum dianthus,-90.31999969,-0.059999999
Desmophyllum dianthus,166.1,-48.016667
Desmophyllum dianthus,-119.48309,33.9189
Desmophyllum dianthus,-77.875,27.37000084
Desmophyllum dianthus,-179.7299957,-43.90000153
Desmophyllum dianthus,-74.39170074,-49.40829849
Desmophyllum dianthus,-17.48999977,56.70000076
Desmophyllum dianthus,-89.90000153,-0.479999989
Desmophyllum dianthus,-127.7900009,32.43000031
Desmophyllum dianthus,77.52999878,-37.84999847
Desmophyllum dianthus,-119.47306,33.92126
Desmophyllum dianthus,-31.51000023,58.36000061
Desmophyllum dianthus,172.4299927,-31.86000061
Desmophyllum dianthus,169.9799957,-33.25
Desmophyllum dianthus,-179.9235,-42.74566667
Desmophyllum dianthus,-118.40631,32.71902
Desmophyllum dianthus,179.4100037,-43.84999847
Desmophyllum dianthus,173.2816772,-30.71666908
Desmophyllum dianthus,-12.76000023,52.13000107
Desmophyllum dianthus,-123.3300018,38
Desmophyllum dianthus,-15.52999973,55.61000061
Desmophyllum dianthus,-129.8099976,-54.81000137
Desmophyllum dianthus,-119.47623,33.91861
Desmophyllum dianthus,-72.69999695,38.75999832
Desmophyllum dianthus,-28.92000008,45.22999954
Desmophyllum dianthus,174.8083333,-41.46266667
Desmophyllum dianthus,-117.98652,32.65264
Desmophyllum dianthus,-119.47833,33.92008
Desmophyllum dianthus,-31.61000061,58.34999847
Desmophyllum dianthus,-179.7299957,-43.90000153
Desmophyllum dianthus,167.8600006,-44.63000107
Desmophyllum dianthus,178.5158,-35.357
Desmophyllum dianthus,13.10499954,36.86999893
Desmophyllum dianthus,178.4387,-35.8698
Desmophyllum dianthus,-179.27,-42.76533
Desmophyllum dianthus,179.9299927,-13.61999989
Desmophyllum dianthus,-174.721167,-44.136
Desmophyllum dianthus,-17.48999977,56.65999985
Desmophyllum dianthus,-119.47725,33.91878
Desmophyllum dianthus,-175.3332977,-43.86669922
Desmophyllum dianthus,-72.62000275,-42.54999924
Desmophyllum dianthus,-119.47686,33.92181
Desmophyllum dianthus,118.35,-35.4341
Desmophyllum dianthus,-119.07333,32.70188
Desmophyllum dianthus,-119.48512,33.92097
Desmophyllum dianthus,-179.3300018,-48.15999985
Desmophyllum dianthus,159.718521,-24.742332
Desmophyllum dianthus,-117.4454,32.63169
Desmophyllum dianthus,178.0855,-43.28216667
Desmophyllum dianthus,167.6799927,-50.70000076
Desmophyllum dianthus,-119.47493,33.91852
Desmophyllum dianthus,-178.728833,-43.538667
Desmophyllum dianthus,147.2799988,-44.31000137
Desmophyllum dianthus,-121.98455,36.71113
Desmophyllum dianthus,179.452835,-43.405834
Desmophyllum dianthus,-117.44509,32.63189
Desmophyllum dianthus,175.8000031,-44.13000107
Desmophyllum dianthus,166.6973333,-48.986
Desmophyllum dianthus,-119.48305,33.91877
Desmophyllum dianthus,169.9799957,-33.25
Desmophyllum dianthus,178.1300049,-39.99000168
Desmophyllum dianthus,-29.73999977,37.90000153
Desmophyllum dianthus,-157.3805542,21.20277977
Desmophyllum dianthus,-127.79,32.9131
Desmophyllum dianthus,-9.883330345,48.62166977
Desmophyllum dianthus,-119.48833,33.92191
Desmophyllum dianthus,132.8800049,-5.489999771
Desmophyllum dianthus,-79.98312,23.33379
Desmophyllum dianthus,176.4799957,-37.36999893
Desmophyllum dianthus,13.13000011,36.85499954
Desmophyllum dianthus,166.6973333,-48.986
Desmophyllum dianthus,175.9600067,-43.59000015
Desmophyllum dianthus,172.8500061,-40.50999832
Desmophyllum dianthus,-174.89,-44.463333
Desmophyllum dianthus,147.3500061,-44.25
Desmophyllum dianthus,176.1999969,-44.09999847
Desmophyllum dianthus,-72.43000031,-42.15999985
Desmophyllum dianthus,167.25,-15.15
Desmophyllum dianthus,-72.45999908,-42.38000107
Desmophyllum dianthus,-75.62999725,34.20999908
Desmophyllum dianthus,9.600000381,43.25
Desmophyllum dianthus,-119.4921,32.55572
Desmophyllum dianthus,-156.66007,20.48685
Desmophyllum dianthus,178.75,-49.5
Desmophyllum dianthus,-57,-51.75
Desmophyllum dianthus,178.8000031,-35.41999817
Desmophyllum dianthus,-119.64884,33.08009
Desmophyllum dianthus,-119.4754,33.92199
Desmophyllum dianthus,-117.44617,32.63063
Desmophyllum dianthus,134.2599945,33.06999969
Desmophyllum dianthus,-179.4900055,-48.31999969
Desmophyllum dianthus,-119.47547,33.92202
Desmophyllum dianthus,167.25,-26.40999985
Desmophyllum dianthus,-119.4774,33.96474
Desmophyllum dianthus,-140.3200073,-53.93000031
Desmophyllum dianthus,-119.47504,33.95763
Desmophyllum dianthus,-117.41464,32.64208
Desmophyllum dianthus,-7.84499979,47.95832825
Desmophyllum dianthus,-1.919999957,36.11999893
Desmophyllum dianthus,167.085007,-45.490799
Desmophyllum dianthus,178.5173,-35.3568
Desmophyllum dianthus,-119.47622,33.91861
Desmophyllum dianthus,-119.47496,33.9211
Desmophyllum dianthus,176.197333,-41.319333
Desmophyllum dianthus,77.63999939,-38.66999817
Desmophyllum dianthus,151.3800049,-34.36999893
Desmophyllum dianthus,-119.48942,33.92185
Desmophyllum dianthus,-117.79604,32.74274
Desmophyllum dianthus,-119.4843,33.91979
Desmophyllum dianthus,2.599999905,39.40000153
Desmophyllum dianthus,-73.73000336,-43.88000107
Desmophyllum dianthus,171.7,-53.8
Desmophyllum dianthus,-179.955,-42.67416667
Desmophyllum dianthus,177.8385,-36.4472
Desmophyllum dianthus,-117.3799973,32.77000046
Desmophyllum dianthus,-119.47258,33.91968
Desmophyllum dianthus,176.8000031,-36.15999985
Desmophyllum dianthus,-81.16999817,23.97999954
Desmophyllum dianthus,-119.47564,33.92214
Desmophyllum dianthus,-90.31999969,-0.059999999
Desmophyllum dianthus,-119.47752,33.96146
Desmophyllum dianthus,-15.52999973,55.61000061
Desmophyllum dianthus,167.550003,-23.041666
Desmophyllum dianthus,173.5,-43.445
Desmophyllum dianthus,8.630000114,43.34000015
Desmophyllum dianthus,-73.68332672,-51.8666687
Desmophyllum dianthus,-89.80999756,-1.309999943
Desmophyllum dianthus,167.6300049,-50.63000107
Desmophyllum dianthus,129.3300018,31.65999985
Desmophyllum dianthus,150.3667,-36.9658
Desmophyllum dianthus,-119.47552,33.95958
Desmophyllum dianthus,-119.49069,33.92189
Desmophyllum dianthus,-68.73329926,-56.48329926
Desmophyllum dianthus,-119.4762,33.9186
Desmophyllum dianthus,-117,32
Desmophyllum dianthus,176.083333,-43.416667
Desmophyllum dianthus,-119.4744,33.91852
Desmophyllum dianthus,178.542313,-35.350819
Desmophyllum dianthus,176.8300018,-37.25
Desmophyllum dianthus,176.1900024,-44.09999847
Desmophyllum dianthus,178.1300049,-40
Desmophyllum dianthus,-82.91999817,23.22999954
Desmophyllum dianthus,147.17662,-44.321255
Desmophyllum dianthus,178.8829956,-49.66699982
Desmophyllum dianthus,178.3745,-42.777167
Desmophyllum dianthus,-117.79246,32.74264
Desmophyllum dianthus,-89.81700134,-1.317000031
Desmophyllum dianthus,-119.47394,33.91851
Desmophyllum dianthus,-119.48277,33.91849
Desmophyllum dianthus,158.75,-56.66999817
Desmophyllum dianthus,166.6026667,-49.42
Desmophyllum dianthus,177.155333,-42.671833
Desmophyllum dianthus,149.833,-39.15
Desmophyllum dianthus,-155.999,19.53033
Desmophyllum dianthus,-117.44733,32.62885
Desmophyllum dianthus,-13.93999958,53.77000046
Desmophyllum dianthus,-119.35758,32.89837
Desmophyllum dianthus,167.4499969,-48.70999908
Desmophyllum dianthus,175.9700012,-43.52999878
Desmophyllum dianthus,-176.0916667,-42.9633333
Desmophyllum dianthus,-119.46715,33.95733
Desmophyllum dianthus,-11.93000031,51.61000061
Desmophyllum dianthus,-119.47881,33.92031
Desmophyllum dianthus,166.8899994,-45.65000153
Desmophyllum dianthus,-117.98652,32.65263
Desmophyllum dianthus,-88.98000336,-0.980000019
Desmophyllum dianthus,-174.625,-44.283333
Desmophyllum dianthus,-121.9000015,36.79999924
Desmophyllum dianthus,167.233337,-22.216667
Desmophyllum dianthus,-89.80999756,-1.309999943
Desmophyllum dianthus,-129.8329926,-54.83300018
Desmophyllum dianthus,167.6699982,-50.68999863
Desmophyllum dianthus,118.3333,-35.4333
Desmophyllum dianthus,-69.73832703,39.77500153
Desmophyllum dianthus,178.1425018,-40.03979874
Desmophyllum dianthus,-72.75800323,-43.06549835
Desmophyllum dianthus,-174.690833,-44.1475
Desmophyllum dianthus,-119.47874,33.9203
Desmophyllum dianthus,-118.40409,32.71432
Desmophyllum dianthus,-119.46441,33.95378
Desmophyllum dianthus,178.75,-49.5
Desmophyllum dianthus,178.976638,-35.379566
Desmophyllum dianthus,170.5,-46.4
Desmophyllum dianthus,-28.18499947,38.63000107
Desmophyllum dianthus,-73.68000031,-51.86000061
Desmophyllum dianthus,-90.43888855,0.394719988
Desmophyllum dianthus,173.6799927,-42.58000183
Desmophyllum dianthus,-117.44666,32.62992
Desmophyllum dianthus,-119.46096,33.95435
Desmophyllum dianthus,124.7799988,-1.50999999
Desmophyllum dianthus,-89.90000153,-0.479999989
Desmophyllum dianthus,-59.75999832,13.18000031
Desmophyllum dianthus,176.4700012,-37.36000061
Desmophyllum dianthus,-10.77,31.72
Desmophyllum dianthus,167.0099945,-49.52999878
Desmophyllum dianthus,-120.69335,34.50263
Desmophyllum dianthus,-72.61672211,-42.54627609
Desmophyllum dianthus,158.4799957,-56.31000137
Desmophyllum dianthus,-178,-44.4
Desmophyllum dianthus,166.8500061,-49.18000031
Desmophyllum dianthus,-117.98652,32.65264
Desmophyllum dianthus,174.8000031,-51.95999908
Desmophyllum dianthus,-47.84999847,46.83000183
Desmophyllum dianthus,177.8463,-36.452
Desmophyllum dianthus,-11.76000023,51.43999863
Desmophyllum dianthus,-174,-44.4
Desmophyllum dianthus,167.6333313,-50.6333313
Desmophyllum dianthus,-119.47534,33.91852
Desmophyllum dianthus,-129.8000031,-54.81700134
Desmophyllum dianthus,178.459333,-43.812833
Desmophyllum dianthus,165.75,-50.9667
Desmophyllum dianthus,-117.41147,32.64674
Desmophyllum dianthus,178.5173,-35.3568
Desmophyllum dianthus,149.833,-39.15
Desmophyllum dianthus,-119.47392,33.92044
Desmophyllum dianthus,-119.48462,33.91998
Desmophyllum dianthus,167.0899963,-45.49000168
Desmophyllum dianthus,-74.88330078,-50.54999924
Desmophyllum dianthus,-117.41154,32.64677
Desmophyllum dianthus,-179.9035,-42.77866667
Desmophyllum dianthus,-117.43693,32.62843
Desmophyllum dianthus,-31.54999924,58.50999832
Desmophyllum dianthus,-118.49013,32.93884
Desmophyllum dianthus,-119.13867,33.70941
Desmophyllum dianthus,-117.79616,32.74242
Desmophyllum dianthus,179.665665,-43.553665
Desmophyllum dianthus,-117.96823,32.63988
Desmophyllum dianthus,-179.5525,-43.799
Desmophyllum dianthus,-9.720000267,39.70000076
Desmophyllum dianthus,-179.0099945,-43.75
Desmophyllum dianthus,-178.4903,-44.56733
Desmophyllum dianthus,-119.82902,33.28609
Desmophyllum dianthus,-17.03000069,32.54000092
Desmophyllum dianthus,-89.98999786,-0.280000001
Desmophyllum dianthus,173.8800049,-43.06999969
Desmophyllum dianthus,-119.13867,33.70941
Desmophyllum dianthus,151.383,-34.35
Desmophyllum dianthus,176.2299957,-44.31000137
Desmophyllum dianthus,-73.06027985,38.46028137
Desmophyllum dianthus,-119.48999,32.55169
Desmophyllum dianthus,-178.6499939,-30.52000046
Desmophyllum dianthus,-59.5,13.17000008
Desmophyllum dianthus,173.6799927,-42.58000183
Desmophyllum dianthus,163.9799957,-49.83000183
Desmophyllum dianthus,178.0855,-43.282167
Desmophyllum dianthus,-179.9853058,-42.78620148
Desmophyllum dianthus,-87.06999969,5.579999924
Desmophyllum dianthus,-119.49281,32.5574
Desmophyllum dianthus,173.063333,-44.823333
Desmophyllum dianthus,151.866,-33.7
Desmophyllum dianthus,-0.014166832,-26.18499947
Desmophyllum dianthus,175.9499969,-43.59000015
Desmophyllum dianthus,15.35999966,37.18999863
Desmophyllum dianthus,178.1333313,-39.99499893
Desmophyllum dianthus,-119.47459,33.91851
Desmophyllum dianthus,-3.630000114,43.70999908
Desmophyllum dianthus,-81.00814,23.40046
Desmophyllum dianthus,-117.35055,32.58238
Desmophyllum dianthus,-174.756833,-44.1495
Desmophyllum dianthus,165.8,-50.1
Desmophyllum dianthus,-4.070000172,43.59000015
Desmophyllum dianthus,168.845,-43.455
Desmophyllum dianthus,-44.43000031,-24.89999962
Desmophyllum dianthus,-84.19126892,26.96666908
Desmophyllum dianthus,-11.94999981,51.59999847
Desmophyllum dianthus,-174.724833,-44.142833
Desmophyllum dianthus,-170.3706667,-35.3533333
Desmophyllum dianthus,-119.4755,33.92205
Desmophyllum dianthus,-87.0708,5.5767
Desmophyllum dianthus,147.26397,-44.3249
Desmophyllum dianthus,173.6499939,-43.22999954
Desmophyllum dianthus,175.4799957,-41.70000076
Desmophyllum dianthus,171.9199982,-34.08000183
Desmophyllum dianthus,-174.781667,-44.508333
Desmophyllum dianthus,138.5,34.72000122
Desmophyllum dianthus,-89.58000183,-1.5
Desmophyllum dianthus,158.4303333,-55.38183333
Desmophyllum dianthus,-29.358,38.669
Desmophyllum dianthus,177.1553,-42.6718
Desmophyllum dianthus,175.770004,-44.123299
Desmophyllum dianthus,-167.21825,24.4777
Desmophyllum dianthus,-119.46163,33.95483
Desmophyllum dianthus,147.3500061,-44.25
Desmophyllum dianthus,-119.47298,33.92122
Desmophyllum dianthus,167.733307,-50.685001
Desmophyllum dianthus,-79.80000305,25.71999931
Desmophyllum dianthus,147.27453,-44.3249
Desmophyllum dianthus,158.7599945,-56.68000031
Desmophyllum dianthus,177.8873,-36.484
Desmophyllum dianthus,-129.8000031,-54.81700134
Desmophyllum dianthus,-9.069999695,44.09999847
Desmophyllum dianthus,172.6392,-31.32067
Desmophyllum dianthus,-72.44999695,-42.38999939
Desmophyllum dianthus,172.75,-53
Desmophyllum dianthus,163.106674,-18.596666
Desmophyllum dianthus,150.4830017,-43.78300095
Desmophyllum dianthus,-178.4900055,-30.56999969
Desmophyllum dianthus,-119.48663,33.96267
Desmophyllum dianthus,-117.96953,32.64032
Desmophyllum dianthus,-17.5,14.5
Desmophyllum dianthus,-9.574999809,55.59500122
Desmophyllum dianthus,-17.06999969,40.14500046
Desmophyllum dianthus,-81.94999695,23.89999962
Desmophyllum dianthus,-119.48867,33.92187
Desmophyllum dianthus,8.670000076,43.72999954
Desmophyllum dianthus,178.4100037,-39.58000183
Desmophyllum dianthus,-174.748167,-44.147667
Desmophyllum dianthus,147.44607,-44.31293
Desmophyllum dianthus,-175.333298,-43.866699
Desmophyllum dianthus,-123.18992,37.7365
Desmophyllum dianthus,-117.98631,32.64385
Desmophyllum dianthus,-7.301670074,47.57500076
Desmophyllum dianthus,-72.66872406,-41.63899994
Desmophyllum dianthus,-119.48693,33.92166
Desmophyllum dianthus,175.8217,-44.675
Desmophyllum dianthus,177.8873,-36.484
Desmophyllum dianthus,-174.7203333,-44.136
Desmophyllum dianthus,-179.8903351,-42.7298317
Desmophyllum dianthus,177.149,-43.00266667
Desmophyllum dianthus,-79.73000336,30.67000008
Desmophyllum dianthus,-72.43000031,-42.15999985
Desmophyllum dianthus,-119.48499,33.92096
Desmophyllum dianthus,-64,39
Desmophyllum dianthus,-8,47.97000122
Desmophyllum dianthus,-28.55999947,45.22999954
Desmophyllum dianthus,-178.6499939,-30.51000023
Desmophyllum dianthus,179.986333,-42.834833
Desmophyllum dianthus,-39.36000061,-54.47999954
Desmophyllum dianthus,-179.4600067,-43.65000153
Desmophyllum dianthus,178.8800049,-49.66999817
Desmophyllum dianthus,167.8200073,-44.59999847
Desmophyllum dianthus,166.934998,-23.029499
Desmophyllum dianthus,-83.91699982,-46.06700134
Desmophyllum dianthus,-117.98652,32.65265
Desmophyllum dianthus,132.8800049,-5.489999771
Desmophyllum dianthus,-119.47546,33.92202
Desmophyllum dianthus,-176.8099976,-44.38000107
Desmophyllum dianthus,-119.19357,32.58251
Desmophyllum dianthus,-74.08390045,-48.49359894
Desmophyllum dianthus,-90.87999725,-0.170000002
Desmophyllum dianthus,-129.8000031,-54.83000183
Desmophyllum dianthus,-11.93000031,51.61999893
Desmophyllum dianthus,-179.7333374,-43.90000153
Desmophyllum dianthus,-119.47182,33.91863
Desmophyllum dianthus,77.52999878,-37.84999847
Desmophyllum dianthus,-178.5,-30.56999969
Desmophyllum dianthus,-29.37999916,60.02999878
Desmophyllum dianthus,-75.64499664,34.2283287
Desmophyllum dianthus,-176.61005,28.51147
Desmophyllum dianthus,-174.719667,-44.139667
Desmophyllum dianthus,-119.48572,33.92077
Desmophyllum dianthus,179.5299988,-43.47999954
Desmophyllum dianthus,167.11,-33.671667
Desmophyllum dianthus,179.5399933,-43.47999954
Desmophyllum dianthus,177.906174,-36.002335
